,boosting_type,learning_rate,max_depth,n_estimators,num_leaves,fit_time,target
214,gbdt,0.1,10,50,64,0.0382582426071167,-0.1367629145577188
1332,dart,0.1,5,50,16,0.02550685405731201,-0.13670324665465713
2139,dart,0.4,7,25,64,0.050121188163757324,-0.13668974034901607
137,gbdt,0.1,7,100,64,0.06789703369140625,-0.13660710353092553
879,gbdt,0.4,7,25,64,0.017332911491394043,-0.13648883806166065
893,gbdt,0.4,7,100,64,0.11410343647003174,-0.13647940392584487
886,gbdt,0.4,7,50,64,0.09329218864440918,-0.1364793863738364
2440,dart,0.5,9,10,64,0.19212770462036133,-0.136351103920114
1677,dart,0.2,8,100,64,0.10378682613372803,-0.13633255181287776
242,gbdt,0.1,-1,50,64,0.03845818042755127,-0.13603864542833324
1908,dart,0.3,8,10,64,0.013743233680725098,-0.13603240550997997
2496,dart,0.5,-1,10,64,0.05113122463226318,-0.13602112686216683
2468,dart,0.5,10,10,64,0.02793142795562744,-0.136011622881925
487,gbdt,0.2,-1,25,64,0.020118045806884765,-0.13594477962625426
1356,dart,0.1,6,25,128,0.03554050922393799,-0.13592861545905993
1355,dart,0.1,6,25,64,0.04112474918365479,-0.13592861545905993
1357,dart,0.1,6,25,256,0.03120903968811035,-0.13592861545905993
221,gbdt,0.1,10,100,64,0.07452266216278076,-0.13589315684538453
711,gbdt,0.3,10,25,64,0.023163318634033203,-0.13573392159770686
2174,dart,0.4,8,50,64,0.17215917110443116,-0.13570397957695365
725,gbdt,0.3,10,100,64,0.07508285045623779,-0.13568793015171987
718,gbdt,0.3,10,50,64,0.04360520839691162,-0.13568792896594606
1360,dart,0.1,6,50,16,0.03754429817199707,-0.1356831477136896
1971,dart,0.3,10,25,64,0.052545595169067386,-0.13566195152229762
281,gbdt,0.2,4,10,8,0.002537226676940918,-0.1356259335886295
732,gbdt,0.3,-1,10,64,0.01189577579498291,-0.13562042450265785
1257,gbdt,0.5,-1,100,64,0.12608764171600342,-0.13555682482049364
1250,gbdt,0.5,-1,50,64,0.04770185947418213,-0.13555682479923356
1243,gbdt,0.5,-1,25,64,0.023717761039733887,-0.13555681315695683
1236,gbdt,0.5,-1,10,64,0.011379766464233398,-0.135532104703092
1957,dart,0.3,9,100,64,0.1211812973022461,-0.13551649552409653
1180,gbdt,0.5,9,10,64,0.027699947357177734,-0.13547749935302306
249,gbdt,0.1,-1,100,64,0.07304766178131103,-0.13542494490066942
676,gbdt,0.3,9,10,64,0.00966658592224121,-0.135421329690151
1208,gbdt,0.5,10,10,64,0.02531764507293701,-0.13541642665299858
1187,gbdt,0.5,9,25,64,0.05764572620391846,-0.13540364538550315
1194,gbdt,0.5,9,50,64,0.0840240478515625,-0.1354032210170657
1201,gbdt,0.5,9,100,64,0.12681341171264648,-0.1354032210011204
1229,gbdt,0.5,10,100,64,0.29889113903045655,-0.13536615885017783
1222,gbdt,0.5,10,50,64,0.09050829410552978,-0.13536615881213857
1215,gbdt,0.5,10,25,64,0.051134252548217775,-0.13536588212744902
1719,dart,0.2,10,25,64,0.026358866691589357,-0.1353389185743692
494,gbdt,0.2,-1,50,64,0.03811330795288086,-0.13528511433617998
501,gbdt,0.2,-1,100,64,0.09243066310882568,-0.1352793640456174
2510,dart,0.5,-1,50,64,0.13258976936340333,-0.1352666899539905
2475,dart,0.5,10,25,64,0.12852559089660645,-0.13523531890458002
2503,dart,0.5,-1,25,64,0.0705566644668579,-0.13522697350260973
2447,dart,0.5,9,25,64,0.09290924072265624,-0.13521473320040164
337,gbdt,0.2,6,10,8,0.002548551559448242,-0.1349816407817709
477,gbdt,0.2,-1,10,8,0.002317500114440918,-0.1349816407817709
309,gbdt,0.2,5,10,8,0.0024178266525268556,-0.1349816407817709
449,gbdt,0.2,10,10,8,0.0026978492736816407,-0.1349816407817709
421,gbdt,0.2,9,10,8,0.002315258979797363,-0.1349816407817709
365,gbdt,0.2,7,10,8,0.0024903059005737306,-0.1349816407817709
393,gbdt,0.2,8,10,8,0.0027276277542114258,-0.1349816407817709
186,gbdt,0.1,9,50,64,0.07276105880737305,-0.1349700580301133
2482,dart,0.5,10,50,64,0.17422792911529542,-0.13489889248125272
2160,dart,0.4,8,10,64,0.023644399642944337,-0.13482490778481726
158,gbdt,0.1,8,50,64,0.03919625282287598,-0.13476780780399428
2153,dart,0.4,7,100,64,0.21155261993408203,-0.1347444934682534
2454,dart,0.5,9,50,64,0.15324435234069825,-0.13472229727022064
1943,dart,0.3,9,25,64,0.03571696281433105,-0.13465561031925638
193,gbdt,0.1,9,100,64,0.09071168899536133,-0.13441706823575994
627,gbdt,0.3,7,25,64,0.017493343353271483,-0.13436640121798668
641,gbdt,0.3,7,100,64,0.05955209732055664,-0.13435375114019732
634,gbdt,0.3,7,50,64,0.03203988075256348,-0.13435318337826113
2167,dart,0.4,8,25,64,0.07993912696838379,-0.13433029088568865
165,gbdt,0.1,8,100,64,0.3180264711380005,-0.13429785646700937
739,gbdt,0.3,-1,25,64,0.02300915718078613,-0.1342323278442177
900,gbdt,0.4,8,10,64,0.021894025802612304,-0.13422588031631885
746,gbdt,0.3,-1,50,64,0.04661304950714111,-0.13418685931235122
753,gbdt,0.3,-1,100,64,0.075942063331604,-0.13418670464495788
1691,dart,0.2,9,25,64,0.04084155559539795,-0.13409700860451812
2013,dart,0.3,-1,100,64,0.29478142261505125,-0.13401005509899205
1306,dart,0.1,4,50,64,0.009796571731567384,-0.1338676717958928
1305,dart,0.1,4,50,32,0.010430312156677246,-0.1338676717958928
1308,dart,0.1,4,50,256,0.010524892807006836,-0.1338676717958928
1307,dart,0.1,4,50,128,0.011331391334533692,-0.1338676717958928
1304,dart,0.1,4,50,16,0.009663128852844238,-0.1338676717958928
2384,dart,0.5,7,10,64,0.031816935539245604,-0.13377899646973654
683,gbdt,0.3,9,25,64,0.019278836250305176,-0.1337126475077602
690,gbdt,0.3,9,50,64,0.048285627365112306,-0.13363436033856668
697,gbdt,0.3,9,100,64,0.0749079704284668,-0.13363433184735474
1395,dart,0.1,7,100,16,0.047772550582885744,-0.13356935937447462
1354,dart,0.1,6,25,32,0.01602327823638916,-0.133477278253457
1423,dart,0.1,8,100,16,0.03532562255859375,-0.1334094111136845
1479,dart,0.1,10,100,16,0.03332583904266358,-0.1334094111136845
1451,dart,0.1,9,100,16,0.03396940231323242,-0.1334094111136845
1507,dart,0.1,-1,100,16,0.04414443969726563,-0.1334094111136845
2391,dart,0.5,7,25,64,0.06495296955108643,-0.13340236964886615
907,gbdt,0.4,8,25,64,0.03479487895965576,-0.13320059429257533
914,gbdt,0.4,8,50,64,0.10191113948822021,-0.1331917198581867
921,gbdt,0.4,8,100,64,0.2313279390335083,-0.13319170845408043
2398,dart,0.5,7,50,64,0.10169863700866699,-0.13317115995347933
2461,dart,0.5,9,100,64,0.3491629123687744,-0.13315641436054151
1929,dart,0.3,8,100,64,0.12630953788757324,-0.13305805849760644
1124,gbdt,0.5,7,10,64,0.008269309997558594,-0.13299992290554954
1131,gbdt,0.5,7,25,64,0.02373497486114502,-0.13283152739487947
1145,gbdt,0.5,7,100,64,0.1258169174194336,-0.13282920545814025
1138,gbdt,0.5,7,50,64,0.03692851066589355,-0.1328292037412811
648,gbdt,0.3,8,10,64,0.009124517440795898,-0.13280145685743155
459,gbdt,0.2,10,25,64,0.02018239498138428,-0.13279266943905757
367,gbdt,0.2,7,10,32,0.006345272064208984,-0.13237882867196007
431,gbdt,0.2,9,25,64,0.023996543884277344,-0.13233051722995243
1999,dart,0.3,-1,25,64,0.0586965799331665,-0.1321927716675229
466,gbdt,0.2,10,50,64,0.03766286373138428,-0.1321566190312452
473,gbdt,0.2,10,100,64,0.07043936252593994,-0.1321503334094764
2517,dart,0.5,-1,100,64,0.31812999248504636,-0.13200345781150685
1915,dart,0.3,8,25,64,0.03659088611602783,-0.13198842863141153
438,gbdt,0.2,9,50,64,0.037036347389221194,-0.1317792348013704
445,gbdt,0.2,9,100,64,0.06862967014312744,-0.13177350411768246
2489,dart,0.5,10,100,64,0.3171603441238403,-0.1316483701392617
1329,dart,0.1,5,25,256,0.009934544563293457,-0.1316462249293364
1328,dart,0.1,5,25,128,0.011738944053649902,-0.1316462249293364
1326,dart,0.1,5,25,32,0.009583663940429688,-0.1316462249293364
1327,dart,0.1,5,25,64,0.008793473243713379,-0.1316462249293364
2405,dart,0.5,7,100,64,0.17563416957855224,-0.1312508731542257
1339,dart,0.1,5,100,16,0.02868020534515381,-0.13092283162365478
395,gbdt,0.2,8,10,32,0.005084967613220215,-0.1307978342198523
339,gbdt,0.2,6,10,32,0.004615187644958496,-0.13061930028110852
655,gbdt,0.3,8,25,64,0.019018125534057618,-0.13060812956531145
662,gbdt,0.3,8,50,64,0.03419177532196045,-0.13058140252424713
669,gbdt,0.3,8,100,64,0.0638735294342041,-0.13058088637020454
1367,dart,0.1,6,100,16,0.02808201313018799,-0.13049506165955987
1284,dart,0.1,3,100,32,0.014510798454284667,-0.13048222448463814
1285,dart,0.1,3,100,64,0.02772202491760254,-0.13048222448463814
1286,dart,0.1,3,100,128,0.027871036529541017,-0.13048222448463814
1282,dart,0.1,3,100,8,0.018874049186706543,-0.13048222448463814
1287,dart,0.1,3,100,256,0.022272753715515136,-0.13048222448463814
1283,dart,0.1,3,100,16,0.0162097692489624,-0.13048222448463814
451,gbdt,0.2,10,10,32,0.005062127113342285,-0.13032727309644995
479,gbdt,0.2,-1,10,32,0.0049041748046875,-0.13032727309644995
2181,dart,0.4,8,100,64,0.3448807239532471,-0.13020184094563975
423,gbdt,0.2,9,10,32,0.0054966449737548825,-0.13004370706057736
1315,dart,0.1,4,100,256,0.037092733383178714,-0.12944822180287557
1314,dart,0.1,4,100,128,0.02113804817199707,-0.12944822180287557
1313,dart,0.1,4,100,64,0.021203446388244628,-0.12944822180287557
1312,dart,0.1,4,100,32,0.05201270580291748,-0.12944822180287557
1311,dart,0.1,4,100,16,0.02632286548614502,-0.12944822180287557
2105,dart,0.4,6,10,128,0.01703174114227295,-0.12923859596683454
2104,dart,0.4,6,10,64,0.01590418815612793,-0.12923859596683454
2106,dart,0.4,6,10,256,0.020324969291687013,-0.12923859596683454
1663,dart,0.2,8,25,64,0.024800682067871095,-0.12911676426929
1381,dart,0.1,7,25,16,0.008072733879089355,-0.12838801435903593
1493,dart,0.1,-1,25,16,0.00870497226715088,-0.1283559282403569
1409,dart,0.1,8,25,16,0.010684537887573241,-0.1283559282403569
1465,dart,0.1,10,25,16,0.006634521484375,-0.1283559282403569
1437,dart,0.1,9,25,16,0.009609484672546386,-0.1283559282403569
1353,dart,0.1,6,25,16,0.006906747817993164,-0.12767496628792563
1325,dart,0.1,5,25,16,0.006801390647888183,-0.12762832531793428
1852,dart,0.3,6,10,64,0.022842025756835936,-0.12758619372249383
1854,dart,0.3,6,10,256,0.017280769348144532,-0.12758619372249383
1853,dart,0.3,6,10,128,0.02015354633331299,-0.12758619372249383
1310,dart,0.1,4,100,8,0.02774672508239746,-0.1272218701603701
1338,dart,0.1,5,100,8,0.025145816802978515,-0.12665676218976588
312,gbdt,0.2,5,10,64,0.004526972770690918,-0.12663101534205679
314,gbdt,0.2,5,10,256,0.0041950464248657225,-0.12663101534205679
311,gbdt,0.2,5,10,32,0.005295085906982422,-0.12663101534205679
313,gbdt,0.2,5,10,128,0.004570531845092774,-0.12663101534205679
1366,dart,0.1,6,100,8,0.018062639236450195,-0.12654179771033958
1394,dart,0.1,7,100,8,0.019960665702819826,-0.12654179771033958
1450,dart,0.1,9,100,8,0.020687413215637208,-0.12654179771033958
1422,dart,0.1,8,100,8,0.020766663551330566,-0.12654179771033958
1506,dart,0.1,-1,100,8,0.02033054828643799,-0.12654179771033958
1478,dart,0.1,10,100,8,0.02341799736022949,-0.12654179771033958
403,gbdt,0.2,8,25,64,0.019520163536071777,-0.12641022630574358
844,gbdt,0.4,6,10,64,0.009096097946166993,-0.12603979874426902
845,gbdt,0.4,6,10,128,0.011844635009765625,-0.12603979874426902
846,gbdt,0.4,6,10,256,0.008664178848266601,-0.12603979874426902
1621,dart,0.2,6,100,64,0.06727514266967774,-0.12589195288945265
1622,dart,0.2,6,100,128,0.06906712055206299,-0.12589195288945265
1623,dart,0.2,6,100,256,0.07206554412841797,-0.12589195288945265
410,gbdt,0.2,8,50,64,0.035184478759765624,-0.12577431720852728
417,gbdt,0.2,8,100,64,0.06496670246124267,-0.12576985279701688
858,gbdt,0.4,6,50,64,0.023115921020507812,-0.1254420796857621
859,gbdt,0.4,6,50,128,0.024303388595581055,-0.1254420796857621
860,gbdt,0.4,6,50,256,0.025094079971313476,-0.1254420796857621
866,gbdt,0.4,6,100,128,0.046048736572265624,-0.12544120988249538
867,gbdt,0.4,6,100,256,0.048615527153015134,-0.12544120988249538
865,gbdt,0.4,6,100,64,0.047419166564941405,-0.12544120988249538
851,gbdt,0.4,6,25,64,0.018171143531799317,-0.12536361953671443
852,gbdt,0.4,6,25,128,0.01887035369873047,-0.12536361953671443
853,gbdt,0.4,6,25,256,0.03332486152648926,-0.12536361953671443
96,gbdt,0.1,6,25,128,0.01558842658996582,-0.12507937427170468
95,gbdt,0.1,6,25,64,0.014928293228149415,-0.12507937427170468
97,gbdt,0.1,6,25,256,0.01659283638000488,-0.12507937427170468
2118,dart,0.4,6,50,64,0.11849095821380615,-0.12496144248105957
2120,dart,0.4,6,50,256,0.1066514492034912,-0.12496144248105957
2119,dart,0.4,6,50,128,0.10155267715454101,-0.12496144248105957
1868,dart,0.3,6,50,256,0.04963161945343018,-0.12406556465442348
1867,dart,0.3,6,50,128,0.0485306978225708,-0.12406556465442348
1866,dart,0.3,6,50,64,0.06227145195007324,-0.12406556465442348
616,gbdt,0.3,7,10,4,0.001907181739807129,-0.12311097190719375
644,gbdt,0.3,8,10,4,0.0019153594970703126,-0.12311097190719375
560,gbdt,0.3,5,10,4,0.0019163846969604491,-0.12311097190719375
588,gbdt,0.3,6,10,4,0.0020305871963500976,-0.12311097190719375
504,gbdt,0.3,3,10,4,0.001874828338623047,-0.12311097190719375
672,gbdt,0.3,9,10,4,0.0023041963577270508,-0.12311097190719375
700,gbdt,0.3,10,10,4,0.0019550561904907227,-0.12311097190719375
532,gbdt,0.3,4,10,4,0.0018544435501098634,-0.12311097190719375
728,gbdt,0.3,-1,10,4,0.0029581069946289064,-0.12311097190719375
1104,gbdt,0.5,6,25,128,0.014523601531982422,-0.12282347807993706
1103,gbdt,0.5,6,25,64,0.02432417869567871,-0.12282347807993706
1105,gbdt,0.5,6,25,256,0.050279641151428224,-0.12282347807993706
1118,gbdt,0.5,6,100,128,0.05306670665740967,-0.12282079136420022
1117,gbdt,0.5,6,100,64,0.05172030925750733,-0.12282079136420022
1119,gbdt,0.5,6,100,256,0.04829492568969727,-0.12282079136420022
1112,gbdt,0.5,6,50,256,0.030766820907592772,-0.12282072030483768
1111,gbdt,0.5,6,50,128,0.02721555233001709,-0.12282072030483768
1110,gbdt,0.5,6,50,64,0.06014726161956787,-0.12282072030483768
1300,dart,0.1,4,25,128,0.0069599151611328125,-0.12276199436103177
1299,dart,0.1,4,25,64,0.012455558776855469,-0.12276199436103177
1297,dart,0.1,4,25,16,0.006883859634399414,-0.12276199436103177
1301,dart,0.1,4,25,256,0.011425161361694336,-0.12276199436103177
1298,dart,0.1,4,25,32,0.012050223350524903,-0.12276199436103177
594,gbdt,0.3,6,10,256,0.0077068090438842775,-0.1227399062764601
593,gbdt,0.3,6,10,128,0.00675816535949707,-0.1227399062764601
592,gbdt,0.3,6,10,64,0.006552338600158691,-0.1227399062764601
2127,dart,0.4,6,100,256,0.19203686714172363,-0.12266087882313553
2126,dart,0.4,6,100,128,0.20285868644714355,-0.12266087882313553
2125,dart,0.4,6,100,64,0.22084429264068603,-0.12266087882313553
1096,gbdt,0.5,6,10,64,0.018929123878479004,-0.12261784321752955
1098,gbdt,0.5,6,10,256,0.031599783897399904,-0.12261784321752955
1097,gbdt,0.5,6,10,128,0.02304353713989258,-0.12261784321752955
2113,dart,0.4,6,25,256,0.04877593517303467,-0.12259842321305245
2112,dart,0.4,6,25,128,0.05080611705780029,-0.12259842321305245
2111,dart,0.4,6,25,64,0.045428347587585446,-0.12259842321305245
2358,dart,0.5,6,10,256,0.0267380952835083,-0.1222311471559517
2357,dart,0.5,6,10,128,0.015415239334106445,-0.1222311471559517
2356,dart,0.5,6,10,64,0.01732182502746582,-0.1222311471559517
2370,dart,0.5,6,50,64,0.09713084697723388,-0.12086299009452897
2371,dart,0.5,6,50,128,0.11596062183380126,-0.12086299009452897
2372,dart,0.5,6,50,256,0.10902395248413085,-0.12086299009452897
1607,dart,0.2,6,25,64,0.019288969039916993,-0.1208278127303297
1608,dart,0.2,6,25,128,0.019068694114685057,-0.1208278127303297
1609,dart,0.2,6,25,256,0.0197354793548584,-0.1208278127303297
310,gbdt,0.2,5,10,16,0.0031090497970581053,-0.12077505307895896
284,gbdt,0.2,4,10,64,0.002771878242492676,-0.12068353790454694
282,gbdt,0.2,4,10,16,0.003292751312255859,-0.12068353790454694
283,gbdt,0.2,4,10,32,0.0029368162155151366,-0.12068353790454694
285,gbdt,0.2,4,10,128,0.0032116174697875977,-0.12068353790454694
286,gbdt,0.2,4,10,256,0.0036560773849487306,-0.12068353790454694
2364,dart,0.5,6,25,128,0.054730916023254396,-0.12061518964623033
2365,dart,0.5,6,25,256,0.04609239101409912,-0.12061518964623033
2363,dart,0.5,6,25,64,0.060578131675720216,-0.12061518964623033
1879,dart,0.3,7,10,32,0.00872502326965332,-0.12034429374073986
1823,dart,0.3,5,10,32,0.01620500087738037,-0.11980717947530012
1824,dart,0.3,5,10,64,0.01319742202758789,-0.11980717947530012
1826,dart,0.3,5,10,256,0.3344430923461914,-0.11980717947530012
1825,dart,0.3,5,10,128,0.0188856840133667,-0.11980717947530012
1875,dart,0.3,6,100,256,0.09859745502471924,-0.11944412524099918
1874,dart,0.3,6,100,128,0.10385470390319824,-0.11944412524099918
1873,dart,0.3,6,100,64,0.09678056240081787,-0.11944412524099918
94,gbdt,0.1,6,25,32,0.011109185218811036,-0.11925097097444685
2379,dart,0.5,6,100,256,0.17726397514343262,-0.1189931129501068
2377,dart,0.5,6,100,64,0.19984221458435059,-0.1189931129501068
2378,dart,0.5,6,100,128,0.17263143062591552,-0.1189931129501068
1641,dart,0.2,7,50,32,0.027251672744750977,-0.11895659417774226
1613,dart,0.2,6,50,32,0.02564504146575928,-0.11856960020767965
1669,dart,0.2,8,50,32,0.03272168636322022,-0.11830331039728358
347,gbdt,0.2,6,25,64,0.013532090187072753,-0.11827150047572943
348,gbdt,0.2,6,25,128,0.014679050445556641,-0.11827150047572943
349,gbdt,0.2,6,25,256,0.016043853759765626,-0.11827150047572943
1725,dart,0.2,10,50,32,0.043680238723754886,-0.11791809266740749
122,gbdt,0.1,7,25,32,0.010406279563903808,-0.11773875863961909
338,gbdt,0.2,6,10,16,0.003784036636352539,-0.11761108627221104
1935,dart,0.3,9,10,32,0.012063145637512207,-0.11741579524227534
1963,dart,0.3,10,10,32,0.010097789764404296,-0.11741579524227534
1991,dart,0.3,-1,10,32,0.014781856536865234,-0.11741579524227534
1697,dart,0.2,9,50,32,0.037540221214294435,-0.11737685445930619
356,gbdt,0.2,6,50,256,0.026250028610229494,-0.11737521266494855
355,gbdt,0.2,6,50,128,0.025731492042541503,-0.11737521266494855
354,gbdt,0.2,6,50,64,0.02454657554626465,-0.11737521266494855
362,gbdt,0.2,6,100,128,0.04625675678253174,-0.11735860629217168
361,gbdt,0.2,6,100,64,0.0444331169128418,-0.11735860629217168
363,gbdt,0.2,6,100,256,0.04734604358673096,-0.11735860629217168
1907,dart,0.3,8,10,32,0.01177046298980713,-0.11735138053644065
178,gbdt,0.1,9,25,32,0.01798250675201416,-0.11721344007272755
206,gbdt,0.1,10,25,32,0.011418867111206054,-0.11721344007272755
234,gbdt,0.1,-1,25,32,0.010946416854858398,-0.11721344007272755
150,gbdt,0.1,8,25,32,0.01404712200164795,-0.11685638698582253
422,gbdt,0.2,9,10,16,0.004261445999145508,-0.11684966039765111
394,gbdt,0.2,8,10,16,0.0032093286514282226,-0.11684966039765111
366,gbdt,0.2,7,10,16,0.003763628005981445,-0.11684966039765111
478,gbdt,0.2,-1,10,16,0.003361058235168457,-0.11684966039765111
450,gbdt,0.2,10,10,16,0.0032684326171875,-0.11684966039765111
1753,dart,0.2,-1,50,32,0.0525510311126709,-0.1168248899553013
1859,dart,0.3,6,25,64,0.040784597396850586,-0.1158869003986577
1860,dart,0.3,6,25,128,0.036860179901123044,-0.1158869003986577
1861,dart,0.3,6,25,256,0.17484607696533203,-0.1158869003986577
2187,dart,0.4,9,10,32,0.018376588821411133,-0.11580272749433838
2159,dart,0.4,8,10,32,0.016632652282714842,-0.11578944790613091
2131,dart,0.4,7,10,32,0.023019695281982423,-0.11573008064477573
871,gbdt,0.4,7,10,32,0.004962658882141114,-0.11535872193810749
599,gbdt,0.3,6,25,64,0.014067983627319336,-0.11523495966625895
600,gbdt,0.3,6,25,128,0.013761639595031738,-0.11523495966625895
601,gbdt,0.3,6,25,256,0.014279627799987793,-0.11523495966625895
613,gbdt,0.3,6,100,64,0.043507623672485354,-0.11510725920351766
615,gbdt,0.3,6,100,256,0.04692122936248779,-0.11510725920351766
614,gbdt,0.3,6,100,128,0.04424660205841065,-0.11510725920351766
606,gbdt,0.3,6,50,64,0.023762607574462892,-0.11510724082813614
608,gbdt,0.3,6,50,256,0.025557923316955566,-0.11510724082813614
607,gbdt,0.3,6,50,128,0.024861741065979003,-0.11510724082813614
68,gbdt,0.1,5,25,128,0.009368014335632325,-0.1145163585730587
69,gbdt,0.1,5,25,256,0.010121917724609375,-0.1145163585730587
66,gbdt,0.1,5,25,32,0.009595394134521484,-0.1145163585730587
67,gbdt,0.1,5,25,64,0.009075236320495606,-0.1145163585730587
2243,dart,0.4,-1,10,32,0.012579870223999024,-0.11445111834352152
2215,dart,0.4,10,10,32,0.013305449485778808,-0.11445111834352152
9,gbdt,0.1,3,25,16,0.003835916519165039,-0.11422652214676236
8,gbdt,0.1,3,25,8,0.0046730518341064455,-0.11422652214676236
13,gbdt,0.1,3,25,256,0.004357767105102539,-0.11422652214676236
12,gbdt,0.1,3,25,128,0.003559112548828125,-0.11422652214676236
10,gbdt,0.1,3,25,32,0.005519604682922364,-0.11422652214676236
11,gbdt,0.1,3,25,64,0.004308319091796875,-0.11422652214676236
1851,dart,0.3,6,10,32,0.012075519561767578,-0.11411824583427381
1123,gbdt,0.5,7,10,32,0.006511425971984864,-0.113756325288612
955,gbdt,0.4,10,10,32,0.016262245178222657,-0.113699945259561
983,gbdt,0.4,-1,10,32,0.0049686431884765625,-0.113699945259561
878,gbdt,0.4,7,25,32,0.011015224456787109,-0.1133407977588935
885,gbdt,0.4,7,50,32,0.06252171993255615,-0.11331281153003626
892,gbdt,0.4,7,100,32,0.08830442428588867,-0.11331195616150104
899,gbdt,0.4,8,10,32,0.01703224182128906,-0.11267924782972517
2383,dart,0.5,7,10,32,0.0200624942779541,-0.11264653116767429
927,gbdt,0.4,9,10,32,0.02843348979949951,-0.1125599367715685
103,gbdt,0.1,6,50,128,0.027390193939208985,-0.11252790655503177
102,gbdt,0.1,6,50,64,0.02906649112701416,-0.11252790655503177
104,gbdt,0.1,6,50,256,0.03136320114135742,-0.11252790655503177
2103,dart,0.4,6,10,32,0.012352371215820312,-0.11242260635586533
920,gbdt,0.4,8,100,32,0.06647281646728516,-0.11205626324464749
913,gbdt,0.4,8,50,32,0.03917694091796875,-0.11205576339624429
906,gbdt,0.4,8,25,32,0.03426880836486816,-0.1119925258393813
1130,gbdt,0.5,7,25,32,0.010466933250427246,-0.11192188896847756
1137,gbdt,0.5,7,50,32,0.022058963775634766,-0.11191231460169496
1144,gbdt,0.5,7,100,32,0.0921327829360962,-0.11191200363942032
2329,dart,0.5,5,10,128,0.012198615074157714,-0.11152247904794388
2330,dart,0.5,5,10,256,0.01626746654510498,-0.11152247904794388
2327,dart,0.5,5,10,32,0.011399030685424805,-0.11152247904794388
2328,dart,0.5,5,10,64,0.011786651611328126,-0.11152247904794388
2201,dart,0.4,9,50,32,0.12189655303955078,-0.1113292857793226
110,gbdt,0.1,6,100,128,0.14310591220855712,-0.11121397042547346
111,gbdt,0.1,6,100,256,0.2201138734817505,-0.11121397042547346
109,gbdt,0.1,6,100,64,0.10139048099517822,-0.11121397042547346
176,gbdt,0.1,9,25,8,0.006914901733398438,-0.11102140682876267
204,gbdt,0.1,10,25,8,0.004515957832336426,-0.11102140682876267
92,gbdt,0.1,6,25,8,0.004494094848632812,-0.11102140682876267
148,gbdt,0.1,8,25,8,0.0057172060012817385,-0.11102140682876267
232,gbdt,0.1,-1,25,8,0.0037819862365722655,-0.11102140682876267
120,gbdt,0.1,7,25,8,0.0041780233383178714,-0.11102140682876267
64,gbdt,0.1,5,25,8,0.0056751489639282225,-0.11081069488767802
843,gbdt,0.4,6,10,32,0.006848859786987305,-0.11074065841382695
2229,dart,0.4,10,50,32,0.0789945363998413,-0.11072045420728938
2257,dart,0.4,-1,50,32,0.09665234088897705,-0.1105759358177504
2390,dart,0.5,7,25,32,0.04443519115447998,-0.11050278497722076
934,gbdt,0.4,9,25,32,0.05328338146209717,-0.11040433784957789
1083,gbdt,0.5,5,50,128,0.0435981273651123,-0.11035360457017687
1084,gbdt,0.5,5,50,256,0.06746835708618164,-0.11035360457017687
1082,gbdt,0.5,5,50,64,0.01758902072906494,-0.11035360457017687
1081,gbdt,0.5,5,50,32,0.02111499309539795,-0.11035360457017687
1088,gbdt,0.5,5,100,32,0.08771300315856934,-0.11034172219492594
1090,gbdt,0.5,5,100,128,0.0670781135559082,-0.11034172219492594
1091,gbdt,0.5,5,100,256,0.10138533115386963,-0.11034172219492594
1089,gbdt,0.5,5,100,64,0.08071236610412598,-0.11034172219492594
1075,gbdt,0.5,5,25,64,0.008740854263305665,-0.11033790550996347
1077,gbdt,0.5,5,25,256,0.011054015159606934,-0.11033790550996347
1074,gbdt,0.5,5,25,32,0.030224251747131347,-0.11033790550996347
1076,gbdt,0.5,5,25,128,0.008165431022644044,-0.11033790550996347
1095,gbdt,0.5,6,10,32,0.018513870239257813,-0.1103027663786934
1069,gbdt,0.5,5,10,128,0.016936540603637695,-0.11030180673182666
1067,gbdt,0.5,5,10,32,0.019349503517150878,-0.11030180673182666
1070,gbdt,0.5,5,10,256,0.014077162742614746,-0.11030180673182666
1068,gbdt,0.5,5,10,64,0.016128039360046385,-0.11030180673182666
948,gbdt,0.4,9,100,32,0.17708768844604492,-0.11026180963432508
941,gbdt,0.4,9,50,32,0.10705015659332276,-0.11025587100608865
36,gbdt,0.1,4,25,8,0.00520620346069336,-0.1097754049909268
1620,dart,0.2,6,100,32,0.04822518825531006,-0.10967666233360503
2397,dart,0.5,7,50,32,0.06264803409576417,-0.10959379892119155
1116,gbdt,0.5,6,100,32,0.041491007804870604,-0.10957773277069306
1109,gbdt,0.5,6,50,32,0.022367286682128906,-0.1095776011837363
1102,gbdt,0.5,6,25,32,0.016890430450439455,-0.10947420950968244
962,gbdt,0.4,10,25,32,0.08693587779998779,-0.10940227968102922
969,gbdt,0.4,10,50,32,0.12557694911956788,-0.10938158070949237
976,gbdt,0.4,10,100,32,0.2413855791091919,-0.10938076174341933
990,gbdt,0.4,-1,25,32,0.01876046657562256,-0.10933895264161538
1004,gbdt,0.4,-1,100,32,0.05701150894165039,-0.10931887821552667
997,gbdt,0.4,-1,50,32,0.03145434856414795,-0.1093153482167771
619,gbdt,0.3,7,10,32,0.005364680290222168,-0.10926300203255915
2173,dart,0.4,8,50,32,0.07878346443176269,-0.10922211993969094
1949,dart,0.3,9,50,32,0.041662192344665526,-0.10872126832268278
