,boosting_type,learning_rate,max_depth,n_estimators,num_leaves,fit_time,target
1409,dart,0.1,8,25,16,0.01462106704711914,-0.10162303390780046
1381,dart,0.1,7,25,16,0.013667440414428711,-0.10162303390780046
1448,dart,0.1,9,50,256,0.20750632286071777,-0.10148973589279212
1427,dart,0.1,8,100,256,0.39007039070129396,-0.1014028724223333
1483,dart,0.1,10,100,256,0.5207297086715699,-0.10138795608280253
1503,dart,0.1,-1,50,128,0.11748218536376953,-0.10136445750662068
1511,dart,0.1,-1,100,256,0.49146642684936526,-0.10130910009994998
1425,dart,0.1,8,100,64,0.15349371433258058,-0.1011501142935939
1426,dart,0.1,8,100,128,0.26812880039215087,-0.10107489792341355
1364,dart,0.1,6,50,256,0.06271235942840576,-0.10103992967673044
1363,dart,0.1,6,50,128,0.0629422426223755,-0.10103992967673044
1362,dart,0.1,6,50,64,0.0566439151763916,-0.10103992967673044
1475,dart,0.1,10,50,128,0.12194082736968995,-0.10099981459342304
1455,dart,0.1,9,100,256,0.4064702033996582,-0.10089771539281735
1447,dart,0.1,9,50,128,0.11734046936035156,-0.10082218162743856
1452,dart,0.1,9,100,32,0.10178465843200683,-0.1004998612992931
450,gbdt,0.2,10,10,16,0.012321877479553222,-0.10048514970904562
366,gbdt,0.2,7,10,16,0.01018521785736084,-0.10048514970904562
478,gbdt,0.2,-1,10,16,0.004952645301818848,-0.10048514970904562
394,gbdt,0.2,8,10,16,0.015345549583435059,-0.10048514970904562
422,gbdt,0.2,9,10,16,0.0076540946960449215,-0.10048514970904562
310,gbdt,0.2,5,10,16,0.006734395027160644,-0.10043728335390978
338,gbdt,0.2,6,10,16,0.025716948509216308,-0.10035190758448075
1396,dart,0.1,7,100,32,0.13129138946533203,-0.1001810847952464
1368,dart,0.1,6,100,32,0.08719444274902344,-0.10012598938384953
1424,dart,0.1,8,100,32,0.09217245578765869,-0.10006744854648054
1342,dart,0.1,5,100,128,0.08599271774291992,-0.10000918554710017
1343,dart,0.1,5,100,256,0.12578246593475342,-0.10000918554710017
1341,dart,0.1,5,100,64,0.08417627811431885,-0.10000918554710017
1340,dart,0.1,5,100,32,0.0785294532775879,-0.10000918554710017
1659,dart,0.2,8,25,4,0.006724405288696289,-0.09978968495281375
1575,dart,0.2,5,25,4,0.007100987434387207,-0.09978968495281375
1603,dart,0.2,6,25,4,0.007456851005554199,-0.09978968495281375
1687,dart,0.2,9,25,4,0.006975746154785157,-0.09978968495281375
1547,dart,0.2,4,25,4,0.007465219497680664,-0.09978968495281375
1743,dart,0.2,-1,25,4,0.008369684219360352,-0.09978968495281375
1715,dart,0.2,10,25,4,0.01489272117614746,-0.09978968495281375
1631,dart,0.2,7,25,4,0.007293033599853516,-0.09978968495281375
1519,dart,0.2,3,25,4,0.008639264106750488,-0.09978968495281375
1480,dart,0.1,10,100,32,0.09263057708740234,-0.09956661336514701
1508,dart,0.1,-1,100,32,0.11149532794952392,-0.09954033436798247
1482,dart,0.1,10,100,128,0.2935420036315918,-0.09938058346494366
1510,dart,0.1,-1,100,128,0.2863218545913696,-0.09934900517243848
1453,dart,0.1,9,100,64,0.15800793170928956,-0.09929527870734273
1509,dart,0.1,-1,100,64,0.16094284057617186,-0.09903483961363968
1454,dart,0.1,9,100,128,0.24345724582672118,-0.09896529983121954
1481,dart,0.1,10,100,64,0.1452355146408081,-0.09896413648184757
1656,dart,0.2,8,10,64,0.015514755249023437,-0.09860932120616867
1369,dart,0.1,6,100,64,0.11939842700958252,-0.09832798077096555
1371,dart,0.1,6,100,256,0.12246336936950683,-0.09832798077096555
1370,dart,0.1,6,100,128,0.12161219120025635,-0.09832798077096555
1712,dart,0.2,10,10,64,0.028121042251586913,-0.09781498823065476
1684,dart,0.2,9,10,64,0.015904331207275392,-0.0978034894100629
1740,dart,0.2,-1,10,64,0.018212723731994628,-0.09774617759127534
1600,dart,0.2,6,10,64,0.013481235504150391,-0.09697823619538608
1602,dart,0.2,6,10,256,0.01431710720062256,-0.09697823619538608
1601,dart,0.2,6,10,128,0.01381840705871582,-0.09697823619538608
1628,dart,0.2,7,10,64,0.013633251190185547,-0.09695251474431736
1610,dart,0.2,6,50,4,0.013122487068176269,-0.09604493395773148
1554,dart,0.2,4,50,4,0.013720130920410157,-0.09604493395773148
1750,dart,0.2,-1,50,4,0.013477063179016114,-0.09604493395773148
1666,dart,0.2,8,50,4,0.013379478454589843,-0.09604493395773148
1582,dart,0.2,5,50,4,0.011624765396118165,-0.09604493395773148
1722,dart,0.2,10,50,4,0.018126082420349122,-0.09604493395773148
1638,dart,0.2,7,50,4,0.013937020301818847,-0.09604493395773148
1526,dart,0.2,3,50,4,0.01415863037109375,-0.09604493395773148
1694,dart,0.2,9,50,4,0.019268178939819337,-0.09604493395773148
1742,dart,0.2,-1,10,256,0.05249495506286621,-0.09592803299955587
1657,dart,0.2,8,10,128,0.024284934997558592,-0.09508585347945336
1714,dart,0.2,10,10,256,0.09381396770477295,-0.0950371753745677
1686,dart,0.2,9,10,256,0.04652669429779053,-0.09457026031628388
2492,dart,0.5,-1,10,4,0.0032419681549072264,-0.09450764007212298
2268,dart,0.5,3,10,4,0.0036556482315063476,-0.09450764007212298
2464,dart,0.5,10,10,4,0.0029544830322265625,-0.09450764007212298
2380,dart,0.5,7,10,4,0.0042487382888793945,-0.09450764007212298
2408,dart,0.5,8,10,4,0.0030173540115356447,-0.09450764007212298
2296,dart,0.5,4,10,4,0.004590916633605957,-0.09450764007212298
2324,dart,0.5,5,10,4,0.004406356811523437,-0.09450764007212298
2436,dart,0.5,9,10,4,0.003303861618041992,-0.09450764007212298
2352,dart,0.5,6,10,4,0.003611254692077637,-0.09450764007212298
1629,dart,0.2,7,10,128,0.021434545516967773,-0.09420246282985804
1630,dart,0.2,7,10,256,0.021297502517700195,-0.09420246282985804
1658,dart,0.2,8,10,256,0.03656320571899414,-0.09376679201879083
1685,dart,0.2,9,10,128,0.02781946659088135,-0.09364730167237487
812,gbdt,0.4,5,10,4,0.006103253364562989,-0.09286086821508041
784,gbdt,0.4,4,10,4,0.006597065925598144,-0.09286086821508041
756,gbdt,0.4,3,10,4,0.012549996376037598,-0.09286086821508041
868,gbdt,0.4,7,10,4,0.007234621047973633,-0.09286086821508041
896,gbdt,0.4,8,10,4,0.005816268920898438,-0.09286086821508041
924,gbdt,0.4,9,10,4,0.004689216613769531,-0.09286086821508041
952,gbdt,0.4,10,10,4,0.003326010704040527,-0.09286086821508041
980,gbdt,0.4,-1,10,4,0.003331112861633301,-0.09286086821508041
840,gbdt,0.4,6,10,4,0.007999730110168458,-0.09286086821508041
1713,dart,0.2,10,10,128,0.045862221717834474,-0.0924053015836163
1741,dart,0.2,-1,10,128,0.029700756072998047,-0.09220106756672468
506,gbdt,0.3,3,10,16,0.005234479904174805,-0.09033214277312826
507,gbdt,0.3,3,10,32,0.0052394866943359375,-0.09033214277312826
508,gbdt,0.3,3,10,64,0.003958773612976074,-0.09033214277312826
509,gbdt,0.3,3,10,128,0.003790926933288574,-0.09033214277312826
510,gbdt,0.3,3,10,256,0.005653166770935058,-0.09033214277312826
505,gbdt,0.3,3,10,8,0.0047531604766845705,-0.09033214277312826
1326,dart,0.1,5,25,32,0.018086457252502443,-0.08904716219159409
1327,dart,0.1,5,25,64,0.01731441020965576,-0.08904716219159409
1328,dart,0.1,5,25,128,0.017392301559448244,-0.08904716219159409
1329,dart,0.1,5,25,256,0.018951106071472167,-0.08904716219159409
41,gbdt,0.1,4,25,256,0.011539268493652343,-0.0873030054335855
40,gbdt,0.1,4,25,128,0.010431599617004395,-0.0873030054335855
39,gbdt,0.1,4,25,64,0.011009502410888671,-0.0873030054335855
37,gbdt,0.1,4,25,16,0.010530543327331544,-0.0873030054335855
38,gbdt,0.1,4,25,32,0.009893965721130372,-0.0873030054335855
2017,dart,0.4,3,10,8,0.0036262750625610353,-0.0867737611870912
2021,dart,0.4,3,10,128,0.0043936967849731445,-0.0867737611870912
2022,dart,0.4,3,10,256,0.005355286598205567,-0.0867737611870912
2018,dart,0.4,3,10,16,0.003912711143493652,-0.0867737611870912
2019,dart,0.4,3,10,32,0.0037154674530029295,-0.0867737611870912
2020,dart,0.4,3,10,64,0.006545877456665039,-0.0867737611870912
313,gbdt,0.2,5,10,128,0.009043216705322266,-0.08641915754772873
314,gbdt,0.2,5,10,256,0.007970523834228516,-0.08641915754772873
312,gbdt,0.2,5,10,64,0.008032464981079101,-0.08641915754772873
311,gbdt,0.2,5,10,32,0.009052538871765136,-0.08641915754772873
1382,dart,0.1,7,25,32,0.02139461040496826,-0.08580039666828672
395,gbdt,0.2,8,10,32,0.018108129501342773,-0.08577584969497308
1354,dart,0.1,6,25,32,0.022139477729797363,-0.08575881336339898
1438,dart,0.1,9,25,32,0.020738720893859863,-0.0855187069113163
1466,dart,0.1,10,25,32,0.023021388053894042,-0.0855187069113163
1494,dart,0.1,-1,25,32,0.02317192554473877,-0.0855187069113163
1410,dart,0.1,8,25,32,0.021269464492797853,-0.08535863613834095
561,gbdt,0.3,5,10,8,0.005234169960021973,-0.0842459075089872
589,gbdt,0.3,6,10,8,0.003746795654296875,-0.0842459075089872
645,gbdt,0.3,8,10,8,0.00489659309387207,-0.0842459075089872
729,gbdt,0.3,-1,10,8,0.0039555072784423825,-0.0842459075089872
617,gbdt,0.3,7,10,8,0.003907203674316406,-0.0842459075089872
701,gbdt,0.3,10,10,8,0.004008102416992188,-0.0842459075089872
673,gbdt,0.3,9,10,8,0.003804135322570801,-0.0842459075089872
367,gbdt,0.2,7,10,32,0.01318347454071045,-0.08422681669099862
423,gbdt,0.2,9,10,32,0.011177992820739746,-0.0839269158521931
451,gbdt,0.2,10,10,32,0.019744563102722167,-0.0839269158521931
479,gbdt,0.2,-1,10,32,0.008003020286560058,-0.0839269158521931
1120,gbdt,0.5,7,10,4,0.0067929506301879885,-0.08373339057636321
1092,gbdt,0.5,6,10,4,0.007696962356567383,-0.08373339057636321
1148,gbdt,0.5,8,10,4,0.0034338712692260744,-0.08373339057636321
1036,gbdt,0.5,4,10,4,0.007492351531982422,-0.08373339057636321
1204,gbdt,0.5,10,10,4,0.00413808822631836,-0.08373339057636321
1064,gbdt,0.5,5,10,4,0.0064868927001953125,-0.08373339057636321
1232,gbdt,0.5,-1,10,4,0.003944015502929688,-0.08373339057636321
1008,gbdt,0.5,3,10,4,0.0067566633224487305,-0.08373339057636321
1176,gbdt,0.5,9,10,4,0.0038907766342163087,-0.08373339057636321
2045,dart,0.4,4,10,8,0.004036355018615723,-0.083647890758117
339,gbdt,0.2,6,10,32,0.021673965454101562,-0.08364157751588902
533,gbdt,0.3,4,10,8,0.004225635528564453,-0.08347108706258008
1795,dart,0.3,4,10,32,0.0069856405258178714,-0.083182106835092
1794,dart,0.3,4,10,16,0.005975174903869629,-0.083182106835092
1796,dart,0.3,4,10,64,0.0064021825790405275,-0.083182106835092
1798,dart,0.3,4,10,256,0.006877994537353516,-0.083182106835092
1797,dart,0.3,4,10,128,0.00641021728515625,-0.083182106835092
210,gbdt,0.1,10,50,4,0.010729050636291504,-0.0818738534779683
98,gbdt,0.1,6,50,4,0.02575991153717041,-0.0818738534779683
42,gbdt,0.1,4,50,4,0.011694002151489257,-0.0818738534779683
70,gbdt,0.1,5,50,4,0.010547256469726563,-0.0818738534779683
154,gbdt,0.1,8,50,4,0.012582039833068848,-0.0818738534779683
238,gbdt,0.1,-1,50,4,0.015094661712646484,-0.0818738534779683
126,gbdt,0.1,7,50,4,0.011264610290527343,-0.0818738534779683
14,gbdt,0.1,3,50,4,0.00946338176727295,-0.0818738534779683
182,gbdt,0.1,9,50,4,0.009577012062072754,-0.0818738534779683
1530,dart,0.2,3,50,64,0.016292095184326172,-0.08163425719987401
1529,dart,0.2,3,50,32,0.016696405410766602,-0.08163425719987401
1531,dart,0.2,3,50,128,0.01732656955718994,-0.08163425719987401
1532,dart,0.2,3,50,256,0.016469955444335938,-0.08163425719987401
1528,dart,0.2,3,50,16,0.017026734352111817,-0.08163425719987401
1527,dart,0.2,3,50,8,0.015866470336914063,-0.08163425719987401
1497,dart,0.1,-1,25,256,0.11072425842285157,-0.08148759558073691
1756,dart,0.2,-1,50,256,0.2348341703414917,-0.08104957197282124
93,gbdt,0.1,6,25,16,0.01171579360961914,-0.08098260775225635
1469,dart,0.1,10,25,256,0.11692571640014648,-0.0809330402031255
65,gbdt,0.1,5,25,16,0.011335039138793945,-0.0808277044201084
205,gbdt,0.1,10,25,16,0.01510169506072998,-0.08079913002499432
149,gbdt,0.1,8,25,16,0.014044404029846191,-0.08079913002499432
177,gbdt,0.1,9,25,16,0.01505262851715088,-0.08079913002499432
233,gbdt,0.1,-1,25,16,0.01854877471923828,-0.08079913002499432
121,gbdt,0.1,7,25,16,0.011194252967834472,-0.08079913002499432
2185,dart,0.4,9,10,8,0.0037601470947265627,-0.0807845545330273
2157,dart,0.4,8,10,8,0.006133413314819336,-0.0807845545330273
2241,dart,0.4,-1,10,8,0.004010772705078125,-0.0807845545330273
2213,dart,0.4,10,10,8,0.0037775039672851562,-0.0807845545330273
2129,dart,0.4,7,10,8,0.005563139915466309,-0.0807845545330273
2101,dart,0.4,6,10,8,0.004845452308654785,-0.0807845545330273
2073,dart,0.4,5,10,8,0.005707502365112305,-0.0807845545330273
1700,dart,0.2,9,50,256,0.21499671936035156,-0.08041047223601996
399,gbdt,0.2,8,25,4,0.013183808326721192,-0.08029295444862695
483,gbdt,0.2,-1,25,4,0.004783105850219726,-0.08029295444862695
455,gbdt,0.2,10,25,4,0.011362004280090331,-0.08029295444862695
343,gbdt,0.2,6,25,4,0.017347383499145507,-0.08029295444862695
287,gbdt,0.2,4,25,4,0.0072607755661010746,-0.08029295444862695
371,gbdt,0.2,7,25,4,0.006901216506958008,-0.08029295444862695
259,gbdt,0.2,3,25,4,0.0074219942092895504,-0.08029295444862695
427,gbdt,0.2,9,25,4,0.006954002380371094,-0.08029295444862695
315,gbdt,0.2,5,25,4,0.007680177688598633,-0.08029295444862695
1728,dart,0.2,10,50,256,0.36879644393920896,-0.07986973577193239
482,gbdt,0.2,-1,10,256,0.03657751083374024,-0.07980092172309211
1383,dart,0.1,7,25,64,0.03247957229614258,-0.07971679460039102
1672,dart,0.2,8,50,256,0.1718764066696167,-0.07955850134040864
1355,dart,0.1,6,25,64,0.031797599792480466,-0.07947485851115747
1356,dart,0.1,6,25,128,0.03130507469177246,-0.07947485851115747
1357,dart,0.1,6,25,256,0.03160195350646973,-0.07947485851115747
454,gbdt,0.2,10,10,256,0.08739893436431885,-0.07940534787623434
1441,dart,0.1,9,25,256,0.09969244003295899,-0.07938833486688643
1413,dart,0.1,8,25,256,0.09021341800689697,-0.07928961157174651
1467,dart,0.1,10,25,64,0.03817751407623291,-0.07926295314804857
1439,dart,0.1,9,25,64,0.03457674980163574,-0.07919477773600969
1495,dart,0.1,-1,25,64,0.03578925132751465,-0.0791663960529657
1671,dart,0.2,8,50,128,0.10699512958526611,-0.07913941248913405
1411,dart,0.1,8,25,64,0.03613345623016358,-0.07904767914965871
368,gbdt,0.2,7,10,64,0.018854236602783202,-0.07875360944342367
1412,dart,0.1,8,25,128,0.058762192726135254,-0.07868785940926051
1644,dart,0.2,7,50,256,0.09717295169830323,-0.07844074807362297
1643,dart,0.2,7,50,128,0.09354152679443359,-0.07844074807362297
426,gbdt,0.2,9,10,256,0.0463524341583252,-0.07841851158581298
396,gbdt,0.2,8,10,64,0.026885795593261718,-0.07811591391707397
480,gbdt,0.2,-1,10,64,0.011383891105651855,-0.07810134367835063
1496,dart,0.1,-1,25,128,0.06317787170410157,-0.07808873143888563
398,gbdt,0.2,8,10,256,0.06149091720581055,-0.07790105918542338
1468,dart,0.1,10,25,128,0.06585004329681396,-0.0777899451426831
452,gbdt,0.2,10,10,64,0.033708047866821286,-0.07771929517182558
424,gbdt,0.2,9,10,64,0.016613984107971193,-0.07753097775854455
1440,dart,0.1,9,25,128,0.058962559700012206,-0.07731915609623936
397,gbdt,0.2,8,10,128,0.03915824890136719,-0.07730656601458592
1583,dart,0.2,5,50,8,0.01789238452911377,-0.0772613039129265
1555,dart,0.2,4,50,8,0.018058371543884278,-0.07724291118290474
1384,dart,0.1,7,25,128,0.04809725284576416,-0.07701937172648826
1385,dart,0.1,7,25,256,0.04903857707977295,-0.07701937172648826
340,gbdt,0.2,6,10,64,0.034792542457580566,-0.07695123435590655
341,gbdt,0.2,6,10,128,0.025946784019470214,-0.07695123435590655
342,gbdt,0.2,6,10,256,0.0224381685256958,-0.07695123435590655
1723,dart,0.2,10,50,8,0.02646162509918213,-0.07686710565440816
1639,dart,0.2,7,50,8,0.019739484786987303,-0.07686710565440816
1751,dart,0.2,-1,50,8,0.020139050483703614,-0.07686710565440816
1611,dart,0.2,6,50,8,0.019034433364868163,-0.07686710565440816
1695,dart,0.2,9,50,8,0.018982338905334472,-0.07686710565440816
1667,dart,0.2,8,50,8,0.020518994331359862,-0.07686710565440816
1822,dart,0.3,5,10,16,0.006800341606140137,-0.07675299156983531
1699,dart,0.2,9,50,128,0.11704936027526855,-0.07662328321148329
1757,dart,0.2,-1,100,4,0.026950263977050783,-0.07659706564834037
1589,dart,0.2,5,100,4,0.026547956466674804,-0.07659706564834037
1533,dart,0.2,3,100,4,0.028217720985412597,-0.07659706564834037
1701,dart,0.2,9,100,4,0.049270248413085936,-0.07659706564834037
1729,dart,0.2,10,100,4,0.048641037940979,-0.07659706564834037
1645,dart,0.2,7,100,4,0.029011750221252443,-0.07659706564834037
1617,dart,0.2,6,100,4,0.028803753852844238,-0.07659706564834037
1561,dart,0.2,4,100,4,0.02821483612060547,-0.07659706564834037
1673,dart,0.2,8,100,4,0.027873897552490236,-0.07659706564834037
1878,dart,0.3,7,10,16,0.005346322059631347,-0.07649463171627062
1934,dart,0.3,9,10,16,0.005138373374938965,-0.07645268282897852
1906,dart,0.3,8,10,16,0.004910945892333984,-0.07645268282897852
1962,dart,0.3,10,10,16,0.006047677993774414,-0.07645268282897852
1990,dart,0.3,-1,10,16,0.005070281028747558,-0.07645268282897852
1850,dart,0.3,6,10,16,0.0063810586929321286,-0.07640102545706318
1614,dart,0.2,6,50,64,0.059151101112365725,-0.07622381319153824
1616,dart,0.2,6,50,256,0.059739089012145995,-0.07622381319153824
1615,dart,0.2,6,50,128,0.057047462463378905,-0.07622381319153824
1754,dart,0.2,-1,50,64,0.07745890617370606,-0.07603511046462265
1727,dart,0.2,10,50,128,0.17574334144592285,-0.07589647710941633
1755,dart,0.2,-1,50,128,0.12607553005218505,-0.07587964627160186
370,gbdt,0.2,7,10,256,0.026090788841247558,-0.07583890258527523
369,gbdt,0.2,7,10,128,0.027379417419433595,-0.07583890258527523
1670,dart,0.2,8,50,64,0.06702804565429688,-0.07580399191624192
2269,dart,0.5,3,10,8,0.0036652088165283203,-0.0755088106224138
2271,dart,0.5,3,10,32,0.004768538475036621,-0.0755088106224138
2270,dart,0.5,3,10,16,0.003756594657897949,-0.0755088106224138
2273,dart,0.5,3,10,128,0.0041212797164916996,-0.0755088106224138
2272,dart,0.5,3,10,64,0.0068165302276611325,-0.0755088106224138
2274,dart,0.5,3,10,256,0.004831671714782715,-0.0755088106224138
1642,dart,0.2,7,50,64,0.06301214694976806,-0.0754740208900371
757,gbdt,0.4,3,10,8,0.01212000846862793,-0.0753737704392822
758,gbdt,0.4,3,10,16,0.007365870475769043,-0.0753737704392822
759,gbdt,0.4,3,10,32,0.01051020622253418,-0.0753737704392822
762,gbdt,0.4,3,10,256,0.006290793418884277,-0.0753737704392822
761,gbdt,0.4,3,10,128,0.007465100288391114,-0.0753737704392822
760,gbdt,0.4,3,10,64,0.006601095199584961,-0.0753737704392822
1726,dart,0.2,10,50,64,0.08952109813690186,-0.0749586147929995
481,gbdt,0.2,-1,10,128,0.0197756290435791,-0.07472616170132698
425,gbdt,0.2,9,10,128,0.028715109825134276,-0.07457678527755598
453,gbdt,0.2,10,10,128,0.05853121280670166,-0.07448334867111862
2297,dart,0.5,4,10,8,0.005148053169250488,-0.07447519243272262
1698,dart,0.2,9,50,64,0.07199299335479736,-0.07439360249701304
1697,dart,0.2,9,50,32,0.042546653747558595,-0.0743503410425499
1725,dart,0.2,10,50,32,0.05781588554382324,-0.07433041805987194
1669,dart,0.2,8,50,32,0.04333841800689697,-0.07430117655454281
1753,dart,0.2,-1,50,32,0.04611539840698242,-0.07410806223531342
1119,gbdt,0.5,6,100,256,0.17218554019927979,-0.07377357911247079
1118,gbdt,0.5,6,100,128,0.15496325492858887,-0.07377357911247079
1117,gbdt,0.5,6,100,64,0.13470818996429443,-0.07377357911247079
1175,gbdt,0.5,8,100,256,0.2612238883972168,-0.07359354444919636
1168,gbdt,0.5,8,50,256,0.12547378540039061,-0.07357947021930629
1161,gbdt,0.5,8,25,256,0.06595337390899658,-0.07339771824103343
1896,dart,0.3,7,50,256,0.0749746561050415,-0.07320381888463401
1895,dart,0.3,7,50,128,0.07114455699920655,-0.07320381888463401
1668,dart,0.2,8,50,16,0.03139016628265381,-0.0731688381591969
1724,dart,0.2,10,50,16,0.03555607795715332,-0.07310533980173355
1556,dart,0.2,4,50,16,0.024225234985351562,-0.07309408020608794
1558,dart,0.2,4,50,64,0.025097060203552245,-0.07309408020608794
1559,dart,0.2,4,50,128,0.024689435958862305,-0.07309408020608794
1560,dart,0.2,4,50,256,0.02721107006072998,-0.07309408020608794
1557,dart,0.2,4,50,32,0.023906755447387695,-0.07309408020608794
1641,dart,0.2,7,50,32,0.04432291984558105,-0.07307348167357573
2325,dart,0.5,5,10,8,0.005136299133300781,-0.07302779007151874
1640,dart,0.2,7,50,16,0.028471994400024413,-0.0730004230793214
785,gbdt,0.4,4,10,8,0.009360599517822265,-0.07295588017483481
1752,dart,0.2,-1,50,16,0.030577731132507325,-0.07291421038137325
2493,dart,0.5,-1,10,8,0.003973817825317383,-0.07291374968401688
2353,dart,0.5,6,10,8,0.004464936256408691,-0.07291374968401688
2437,dart,0.5,9,10,8,0.003967189788818359,-0.07291374968401688
2409,dart,0.5,8,10,8,0.005785441398620606,-0.07291374968401688
2381,dart,0.5,7,10,8,0.006436300277709961,-0.07291374968401688
2465,dart,0.5,10,10,8,0.0038935184478759766,-0.07291374968401688
1696,dart,0.2,9,50,16,0.028494501113891603,-0.07287206297886172
2008,dart,0.3,-1,50,256,0.18633744716644288,-0.07275141943713323
1980,dart,0.3,10,50,256,0.1595235586166382,-0.07275005693256963
1588,dart,0.2,5,50,256,0.03646574020385742,-0.07262994243784669
1587,dart,0.2,5,50,128,0.03578786849975586,-0.07262994243784669
1586,dart,0.2,5,50,64,0.034774160385131835,-0.07262994243784669
1585,dart,0.2,5,50,32,0.034803223609924314,-0.07262994243784669
1613,dart,0.2,6,50,32,0.041494560241699216,-0.07243635883997303
1111,gbdt,0.5,6,50,128,0.05983092784881592,-0.0723768494602434
1110,gbdt,0.5,6,50,64,0.054595780372619626,-0.0723768494602434
1112,gbdt,0.5,6,50,256,0.05978527069091797,-0.0723768494602434
1612,dart,0.2,6,50,16,0.027257871627807618,-0.07235585742572362
2421,dart,0.5,8,25,256,0.06149790287017822,-0.07234342372856212
1584,dart,0.2,5,50,16,0.02484865188598633,-0.07220469043775038
1524,dart,0.2,3,25,128,0.008888053894042968,-0.07206811183985845
1523,dart,0.2,3,25,64,0.00943896770477295,-0.07206811183985845
1522,dart,0.2,3,25,32,0.010360288619995116,-0.07206811183985845
1521,dart,0.2,3,25,16,0.00850505828857422,-0.07206811183985845
1520,dart,0.2,3,25,8,0.007846665382385255,-0.07206811183985845
1525,dart,0.2,3,25,256,0.008907771110534668,-0.07206811183985845
1154,gbdt,0.5,8,10,256,0.034018421173095705,-0.07205019153932796
1924,dart,0.3,8,50,256,0.12107040882110595,-0.07202994453351544
237,gbdt,0.1,-1,25,256,0.16260013580322266,-0.07193311161267656
2414,dart,0.5,8,10,256,0.029883217811584473,-0.07181225108205498
69,gbdt,0.1,5,25,256,0.01743350028991699,-0.07177827720108237
67,gbdt,0.1,5,25,64,0.012450718879699707,-0.07177827720108237
66,gbdt,0.1,5,25,32,0.01393890380859375,-0.07177827720108237
68,gbdt,0.1,5,25,128,0.013416481018066407,-0.07177827720108237
1994,dart,0.3,-1,10,256,0.04028000831604004,-0.07172899111810378
1093,gbdt,0.5,6,10,8,0.00968484878540039,-0.0716889998719829
1952,dart,0.3,9,50,256,0.1470802068710327,-0.07164231224081818
1174,gbdt,0.5,8,100,128,0.17647361755371094,-0.07163925879569265
1065,gbdt,0.5,5,10,8,0.008323144912719727,-0.07162291397681456
1167,gbdt,0.5,8,50,128,0.0853085994720459,-0.07159411414058467
1177,gbdt,0.5,9,10,8,0.00531916618347168,-0.07158115538595823
1233,gbdt,0.5,-1,10,8,0.005029201507568359,-0.07158115538595823
1149,gbdt,0.5,8,10,8,0.0049620866775512695,-0.07158115538595823
1121,gbdt,0.5,7,10,8,0.008922076225280762,-0.07158115538595823
1205,gbdt,0.5,10,10,8,0.004273915290832519,-0.07158115538595823
1946,dart,0.3,9,50,4,0.009385776519775391,-0.07148208557971085
1862,dart,0.3,6,50,4,0.014989304542541503,-0.07148208557971085
1834,dart,0.3,5,50,4,0.012047696113586425,-0.07148208557971085
1890,dart,0.3,7,50,4,0.009747672080993652,-0.07148208557971085
2002,dart,0.3,-1,50,4,0.010453891754150391,-0.07148208557971085
1918,dart,0.3,8,50,4,0.012568497657775879,-0.07148208557971085
1806,dart,0.3,4,50,4,0.01507422924041748,-0.07148208557971085
1974,dart,0.3,10,50,4,0.009956598281860352,-0.07148208557971085
1778,dart,0.3,3,50,4,0.014693617820739746,-0.07148208557971085
1966,dart,0.3,10,10,256,0.03732917308807373,-0.07132505164671166
209,gbdt,0.1,10,25,256,0.10155198574066163,-0.07121136261074164
1160,gbdt,0.5,8,25,128,0.04721193313598633,-0.07117846958717587
2176,dart,0.4,8,50,256,0.11876151561737061,-0.07114461291924139
1227,gbdt,0.5,10,100,16,0.041787004470825194,-0.07089103769542256
1259,gbdt,0.5,-1,100,256,0.450842022895813,-0.07078150593629697
1252,gbdt,0.5,-1,50,256,0.3265697717666626,-0.07078120521513383
1245,gbdt,0.5,-1,25,256,0.15276079177856444,-0.07075828135102855
1231,gbdt,0.5,10,100,256,0.5402985334396362,-0.07074085657828279
1224,gbdt,0.5,10,50,256,0.3175589799880981,-0.0707401399184899
1217,gbdt,0.5,10,25,256,0.09324455261230469,-0.07072362912997582
1238,gbdt,0.5,-1,10,256,0.045229220390319826,-0.07071188036710277
869,gbdt,0.4,7,10,8,0.008446168899536134,-0.07070148000011488
953,gbdt,0.4,10,10,8,0.004052519798278809,-0.07070148000011488
925,gbdt,0.4,9,10,8,0.0068184852600097655,-0.07070148000011488
813,gbdt,0.4,5,10,8,0.009761357307434082,-0.07070148000011488
981,gbdt,0.4,-1,10,8,0.003625965118408203,-0.07070148000011488
841,gbdt,0.4,6,10,8,0.008922481536865234,-0.07070148000011488
897,gbdt,0.4,8,10,8,0.009311866760253907,-0.07070148000011488
1116,gbdt,0.5,6,100,32,0.07832567691802979,-0.07068131953808021
2428,dart,0.5,8,50,256,0.11615815162658691,-0.07068033261003634
1037,gbdt,0.5,4,10,8,0.010074710845947266,-0.07049200604954985
2162,dart,0.4,8,10,256,0.03152775764465332,-0.07047045961479712
1210,gbdt,0.5,10,10,256,0.04203550815582276,-0.07042202417335122
923,gbdt,0.4,8,100,256,0.38745100498199464,-0.0703336500185221
916,gbdt,0.4,8,50,256,0.16629536151885987,-0.07030137584053352
1014,gbdt,0.5,3,10,256,0.006938457489013672,-0.07023585100684449
1010,gbdt,0.5,3,10,16,0.007053589820861817,-0.07023585100684449
1011,gbdt,0.5,3,10,32,0.006935381889343261,-0.07023585100684449
