,@preprocessor,bootstrap,criterion,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,group,time
36594,OneHotEncoder,False,entropy,11,0.4,15,2,8,45,0.5405967235565186
36595,NoneType,True,gini,10,0.05,12,15,128,45,0.7353172302246094
36596,"['DualImputer', 'PCA']",True,gini,8,0.05,15,6,32,41,0.6334438323974609
36597,"['DualImputer', 'PCA']",True,gini,NoneType,0.35000000000000003,3,8,8,41,0.63592529296875
36598,DualImputer,False,gini,NoneType,0.3,1,20,16,41,0.4303607940673828
36599,DualImputer,False,entropy,11,0.4,9,20,256,41,1.0331666469573975
36600,DualImputer,False,entropy,9,0.3,18,13,8,41,0.4190216064453125
36601,"['DualImputer', 'PCA']",True,gini,12,0.25,18,17,8,41,0.6388180255889893
36602,DualImputer,True,entropy,12,0.05,3,2,64,41,0.5337297916412354
36603,"['DualImputer', 'OneHotEncoder']",False,entropy,10,0.05,1,20,8,41,0.5254590511322021
36604,"['DualImputer', 'OneHotEncoder']",False,entropy,9,0.05,9,19,256,41,1.0170893669128418
36605,"['DualImputer', 'PCA']",False,entropy,11,0.05,7,18,64,41,0.8372740745544434
36606,"['DualImputer', 'PCA']",True,entropy,11,0.05,1,3,128,41,1.02565598487854
36607,DualImputer,True,entropy,8,0.05,3,3,8,41,0.4130229949951172
36608,DualImputer,True,gini,NoneType,0.4,6,2,32,41,0.5345234870910645
36609,DualImputer,False,gini,NoneType,0.15000000000000002,6,12,8,41,0.43033599853515625
36610,"['DualImputer', 'OneHotEncoder']",False,entropy,NoneType,0.05,3,3,16,41,0.5149786472320557
36611,DualImputer,False,gini,NoneType,0.25,6,10,8,41,0.4160754680633545
36612,"['DualImputer', 'OneHotEncoder']",True,gini,10,0.15000000000000002,6,4,8,41,0.4288010597229004
36613,DualImputer,False,entropy,11,0.15000000000000002,1,20,512,41,1.6404697895050049
36614,"['DualImputer', 'OneHotEncoder']",False,entropy,9,0.05,6,14,8,41,0.43575549125671387
36615,"['DualImputer', 'PCA']",False,gini,9,0.1,20,3,128,41,0.834580659866333
36616,DualImputer,True,gini,NoneType,0.4,1,16,256,41,1.035118579864502
36617,"['DualImputer', 'PCA']",False,gini,9,0.1,10,17,32,41,0.6196441650390625
36618,"['DualImputer', 'PCA']",False,gini,NoneType,0.05,6,4,16,41,0.6365585327148438
36619,"['DualImputer', 'OneHotEncoder']",True,gini,9,0.1,3,18,512,41,1.6252903938293457
36620,DualImputer,False,gini,10,0.45,2,14,512,41,1.6191556453704834
36621,DualImputer,True,gini,NoneType,0.1,4,6,16,41,0.4136979579925537
36622,DualImputer,False,entropy,8,0.2,1,12,128,41,0.7183170318603516
36623,"['DualImputer', 'PCA']",False,gini,10,0.15000000000000002,4,2,256,41,1.4264261722564697
36624,DualImputer,False,gini,9,0.05,1,15,8,41,0.41343164443969727
36625,DualImputer,False,gini,9,0.45,7,9,64,41,0.5106692314147949
36626,DualImputer,False,gini,9,0.1,16,10,8,41,0.4121873378753662
36627,"['DualImputer', 'PCA']",False,gini,8,0.4,8,6,16,41,0.6222286224365234
36628,"['DualImputer', 'PCA']",False,entropy,NoneType,0.1,14,11,64,41,0.9260869026184082
36629,DualImputer,True,entropy,8,0.15000000000000002,4,2,256,41,1.0173518657684326
36630,DualImputer,False,entropy,8,0.25,11,19,8,41,0.43418407440185547
36631,"['DualImputer', 'OneHotEncoder']",False,gini,NoneType,0.2,14,2,16,41,0.5173664093017578
36632,"['DualImputer', 'PCA']",False,gini,12,0.1,15,2,32,41,0.6151881217956543
36633,"['DualImputer', 'PCA']",False,gini,9,0.35000000000000003,4,6,128,41,1.3394443988800049
36634,DualImputer,False,entropy,NoneType,0.1,11,15,8,41,0.4153478145599365
36635,"['DualImputer', 'PCA']",True,entropy,NoneType,0.3,3,20,8,41,0.618255615234375
36636,"['DualImputer', 'PCA']",True,entropy,11,0.15000000000000002,13,16,16,41,0.6210896968841553
36637,"['DualImputer', 'PCA']",False,gini,8,0.1,14,18,256,41,1.2199792861938477
36638,"['DualImputer', 'PCA']",False,entropy,NoneType,0.15000000000000002,8,2,32,41,0.9242284297943115
36639,"['DualImputer', 'PCA']",True,gini,11,0.35000000000000003,3,14,32,41,0.6099932193756104
36640,"['DualImputer', 'PCA']",True,entropy,10,0.1,17,7,512,41,2.8491451740264893
36641,"['DualImputer', 'PCA']",False,gini,9,0.2,2,17,32,41,0.7347252368927002
36642,"['DualImputer', 'PCA']",False,gini,10,0.05,8,16,64,41,0.7388741970062256
36643,"['DualImputer', 'PCA']",False,gini,10,0.1,8,20,512,41,2.222893238067627
36644,DualImputer,False,entropy,10,0.1,19,8,16,41,0.5361719131469727
36645,"['DualImputer', 'PCA']",False,entropy,12,0.1,16,20,16,41,0.6318259239196777
36646,DualImputer,False,entropy,8,0.2,1,7,512,41,1.615689992904663
36647,"['DualImputer', 'OneHotEncoder']",True,entropy,NoneType,0.05,1,5,8,41,0.4156668186187744
36648,DualImputer,True,entropy,NoneType,0.4,14,2,512,41,1.622730016708374
36649,"['DualImputer', 'PCA']",True,gini,11,0.05,15,2,32,41,0.6322927474975586
36650,"['DualImputer', 'PCA']",False,entropy,8,0.3,4,17,16,41,0.8482801914215088
36651,DualImputer,True,entropy,8,0.15000000000000002,19,15,64,41,0.5664980411529541
36652,"['DualImputer', 'OneHotEncoder']",True,gini,NoneType,0.15000000000000002,17,20,32,41,0.5244154930114746
36653,"['DualImputer', 'OneHotEncoder']",True,gini,11,0.45,3,20,64,41,0.6368114948272705
36654,DualImputer,True,gini,9,0.05,18,12,128,41,0.7571620941162109
36655,DualImputer,True,gini,NoneType,0.2,9,19,32,41,0.5220880508422852
36656,"['DualImputer', 'OneHotEncoder']",True,entropy,11,0.2,18,9,256,41,1.048978328704834
36657,DualImputer,False,gini,10,0.3,18,6,512,41,1.6646184921264648
36658,"['DualImputer', 'OneHotEncoder']",False,entropy,9,0.3,13,4,8,41,0.4562044143676758
36659,"['DualImputer', 'PCA']",False,entropy,NoneType,0.4,3,10,512,41,11.96836543083191
36660,"['DualImputer', 'OneHotEncoder']",False,entropy,8,0.4,14,15,256,41,1.1477460861206055
36661,"['DualImputer', 'OneHotEncoder']",True,entropy,8,0.35000000000000003,5,12,8,41,0.4359147548675537
36662,DualImputer,True,entropy,8,0.4,20,7,64,41,0.5383646488189697
36663,"['DualImputer', 'PCA']",False,entropy,11,0.15000000000000002,9,9,128,41,1.8483495712280273
36664,"['DualImputer', 'PCA']",True,gini,10,0.4,13,8,256,41,1.561387300491333
36665,DualImputer,True,entropy,11,0.15000000000000002,12,3,8,41,0.440410852432251
36666,"['DualImputer', 'OneHotEncoder']",False,gini,10,0.35000000000000003,16,9,64,41,0.553443193435669
36667,"['DualImputer', 'OneHotEncoder']",False,gini,9,0.05,13,15,128,41,0.7448644638061523
36668,"['DualImputer', 'OneHotEncoder']",False,gini,12,0.15000000000000002,10,10,256,41,1.0464694499969482
36669,"['DualImputer', 'OneHotEncoder']",False,entropy,10,0.3,5,10,16,41,0.5400850772857666
36670,DualImputer,False,gini,NoneType,0.25,19,12,16,41,0.44398951530456543
36671,"['DualImputer', 'OneHotEncoder']",True,gini,8,0.35000000000000003,12,7,64,41,0.5480513572692871
36672,"['DualImputer', 'OneHotEncoder']",True,entropy,10,0.35000000000000003,20,3,32,41,0.5446333885192871
36673,"['DualImputer', 'PCA']",True,gini,11,0.45,5,18,64,41,0.8579952716827393
36674,DualImputer,True,gini,NoneType,0.2,11,8,64,41,0.5522544384002686
36675,OneHotEncoder,False,gini,NoneType,0.05,2,4,32,45,0.6376726627349854
36676,OneHotEncoder,True,gini,11,0.15000000000000002,5,2,8,45,0.533322811126709
36677,PCA,False,gini,8,0.45,2,2,32,45,2.2328150272369385
36678,OneHotEncoder,False,entropy,NoneType,0.05,8,17,64,45,0.723214864730835
36679,OneHotEncoder,True,entropy,12,0.1,2,11,32,45,0.621042013168335
36680,NoneType,False,gini,8,0.1,13,11,256,45,1.3266956806182861
36681,NoneType,False,entropy,9,0.1,2,4,16,45,0.5293245315551758
36682,OneHotEncoder,False,entropy,10,0.05,5,19,64,45,0.7295751571655273
36683,OneHotEncoder,True,entropy,NoneType,0.3,17,20,64,45,1.0318377017974854
36684,OneHotEncoder,False,entropy,9,0.05,10,14,512,45,2.847878932952881
36685,"['DualImputer', 'OneHotEncoder']",True,entropy,NoneType,0.05,15,19,64,41,0.5540370941162109
36686,PCA,False,gini,NoneType,0.15000000000000002,1,5,16,45,1.229119062423706
36687,OneHotEncoder,True,entropy,8,0.05,17,19,16,45,0.5206072330474854
36688,PCA,False,gini,NoneType,0.05,16,14,16,45,0.9235353469848633
36689,OneHotEncoder,False,entropy,9,0.05,18,7,32,45,0.6365585327148438
36690,OneHotEncoder,False,entropy,8,0.4,7,19,64,45,1.4395439624786377
36691,NoneType,False,gini,11,0.1,19,15,32,45,0.5265853404998779
36692,OneHotEncoder,True,gini,8,0.05,4,2,32,45,0.5223417282104492
36693,"['DualImputer', 'OneHotEncoder']",True,entropy,NoneType,0.05,1,5,32,41,0.5121815204620361
36694,OneHotEncoder,True,entropy,9,0.1,1,2,256,45,1.7267162799835205
36695,"['DualImputer', 'PCA']",False,entropy,NoneType,0.05,13,14,64,41,0.8527359962463379
36696,PCA,False,entropy,9,0.05,3,20,16,45,1.1340243816375732
36697,NoneType,False,gini,8,0.45,1,2,16,45,0.5231947898864746
36698,OneHotEncoder,True,gini,NoneType,0.05,20,18,16,45,0.5283730030059814
36699,NoneType,False,gini,NoneType,0.2,14,2,32,45,0.5213203430175781
36700,OneHotEncoder,True,entropy,NoneType,0.15000000000000002,2,8,512,45,3.8312201499938965
36701,OneHotEncoder,False,gini,12,0.05,8,3,128,45,0.9289767742156982
36702,NoneType,True,gini,10,0.1,19,3,64,45,0.6294450759887695
36703,OneHotEncoder,False,entropy,12,0.05,8,13,256,45,1.6384079456329346
36704,NoneType,False,gini,8,0.1,7,20,16,45,0.4272274971008301
36705,OneHotEncoder,False,gini,8,0.05,9,14,128,45,1.0514509677886963
36706,NoneType,True,entropy,12,0.05,15,17,32,45,0.5298168659210205
36707,NoneType,False,entropy,NoneType,0.15000000000000002,20,19,512,45,2.838810920715332
36708,OneHotEncoder,False,gini,NoneType,0.05,6,5,512,45,3.0536603927612305
36709,OneHotEncoder,False,gini,12,0.05,9,2,64,45,0.7354984283447266
36710,OneHotEncoder,True,gini,8,0.05,3,3,16,45,0.5339775085449219
36711,NoneType,True,gini,12,0.1,1,17,32,45,0.5384347438812256
36712,NoneType,True,gini,8,0.1,20,13,32,45,0.5321707725524902
36713,PCA,True,entropy,11,0.15000000000000002,19,5,256,45,6.837302207946777
36714,OneHotEncoder,True,gini,NoneType,0.05,11,15,512,45,2.4339723587036133
36715,NoneType,True,entropy,9,0.05,3,9,8,45,0.427384614944458
36716,OneHotEncoder,True,entropy,12,0.05,12,12,256,45,1.3282947540283203
36717,OneHotEncoder,True,entropy,NoneType,0.05,8,15,64,45,0.7350223064422607
36718,OneHotEncoder,True,gini,12,0.05,3,20,8,45,0.5358016490936279
36719,OneHotEncoder,True,gini,NoneType,0.15000000000000002,17,5,8,45,0.5339879989624023
36720,NoneType,False,entropy,9,0.1,11,4,8,45,0.4218285083770752
36721,OneHotEncoder,False,gini,9,0.05,2,18,128,45,1.0333728790283203
36722,PCA,False,gini,8,0.05,14,15,32,45,1.0422253608703613
36723,NoneType,True,gini,10,0.15000000000000002,7,15,8,45,0.43187427520751953
36724,OneHotEncoder,True,gini,NoneType,0.2,3,19,8,45,0.526768684387207
36725,NoneType,False,gini,NoneType,0.1,17,11,16,45,0.5343613624572754
36726,NoneType,False,gini,9,0.35000000000000003,14,3,16,45,0.5367319583892822
36727,OneHotEncoder,False,gini,11,0.05,20,5,32,45,0.523796796798706
36728,OneHotEncoder,True,entropy,11,0.05,7,12,64,45,0.7348306179046631
36729,OneHotEncoder,True,gini,NoneType,0.05,3,20,512,45,2.5424540042877197
36730,NoneType,False,gini,10,0.05,16,18,8,45,0.4304342269897461
36731,PCA,True,gini,9,0.15000000000000002,20,10,256,45,3.431501626968384
36732,OneHotEncoder,True,entropy,9,0.05,5,7,16,45,0.526867151260376
36733,OneHotEncoder,False,entropy,11,0.05,11,2,512,45,2.928927183151245
36734,PCA,False,entropy,11,0.4,19,20,32,45,3.723504066467285
36735,PCA,False,entropy,8,0.15000000000000002,2,18,256,45,11.050348997116089
36736,"['DualImputer', 'OneHotEncoder']",True,gini,11,0.05,19,7,32,41,0.5158019065856934
36737,DualImputer,False,entropy,12,0.3,4,6,16,41,0.4137582778930664
36738,"['DualImputer', 'PCA']",True,entropy,8,0.1,7,8,64,41,0.8192195892333984
36739,"['DualImputer', 'PCA']",True,entropy,12,0.05,1,15,128,41,1.0218284130096436
36740,DualImputer,False,entropy,12,0.1,2,5,16,41,0.43024516105651855
36741,DualImputer,True,entropy,NoneType,0.25,11,12,32,41,0.529569149017334
36742,"['DualImputer', 'PCA']",False,gini,NoneType,0.1,17,4,32,41,0.6176183223724365
36743,DualImputer,True,entropy,12,0.4,7,2,32,41,0.5187835693359375
36744,DualImputer,True,gini,9,0.1,1,15,16,41,0.5375516414642334
36745,PCA,True,entropy,9,0.25,13,20,512,45,19.768203735351562
36746,OneHotEncoder,False,entropy,10,0.05,9,2,32,45,0.5628952980041504
36747,DualImputer,False,gini,NoneType,0.15000000000000002,7,3,16,41,0.43748044967651367
36748,"['DualImputer', 'OneHotEncoder']",True,gini,NoneType,0.05,12,19,512,41,1.6118669509887695
36749,DualImputer,False,gini,8,0.35000000000000003,15,12,256,41,1.0203356742858887
36750,"['DualImputer', 'PCA']",True,entropy,9,0.05,6,11,512,41,2.1129908561706543
36751,DualImputer,False,entropy,9,0.05,4,20,16,41,0.4325215816497803
36752,DualImputer,False,gini,NoneType,0.1,3,16,16,41,0.4161853790283203
36753,"['DualImputer', 'PCA']",True,entropy,NoneType,0.05,2,3,16,41,0.6158831119537354
36754,DualImputer,True,gini,10,0.45,2,8,512,41,1.7413930892944336
36755,DualImputer,True,entropy,8,0.2,3,3,8,41,0.4501943588256836
36756,"['DualImputer', 'OneHotEncoder']",False,entropy,NoneType,0.25,3,16,16,41,0.514857292175293
36757,DualImputer,True,entropy,12,0.4,1,14,16,41,0.4339268207550049
36758,"['DualImputer', 'PCA']",True,gini,11,0.1,6,7,512,41,1.9424221515655518
36759,"['DualImputer', 'PCA']",True,gini,NoneType,0.05,1,13,8,41,0.6268994808197021
36760,DualImputer,True,gini,10,0.1,5,13,32,41,0.533820629119873
36761,"['DualImputer', 'PCA']",True,gini,11,0.05,3,6,64,41,0.6140429973602295
36762,"['DualImputer', 'PCA']",True,entropy,10,0.35000000000000003,15,5,512,41,5.83171272277832
36763,"['DualImputer', 'PCA']",True,gini,8,0.45,10,12,64,41,0.8174417018890381
36764,"['DualImputer', 'OneHotEncoder']",False,gini,10,0.05,15,20,8,41,0.4147520065307617
36765,"['DualImputer', 'PCA']",False,entropy,NoneType,0.1,6,9,8,41,0.6149182319641113
36766,"['DualImputer', 'PCA']",False,gini,NoneType,0.05,14,16,512,41,1.724015474319458
36767,"['DualImputer', 'PCA']",True,gini,10,0.05,9,16,32,41,0.6165211200714111
36768,"['DualImputer', 'PCA']",False,gini,NoneType,0.05,9,14,32,41,0.6243581771850586
36769,"['DualImputer', 'PCA']",False,entropy,NoneType,0.05,14,13,64,41,0.8096888065338135
36770,"['DualImputer', 'OneHotEncoder']",False,gini,12,0.05,13,20,8,41,0.43082308769226074
36771,DualImputer,False,gini,10,0.1,3,8,16,41,0.5358753204345703
36772,"['DualImputer', 'PCA']",True,entropy,10,0.2,11,4,8,41,0.6223576068878174
36773,"['DualImputer', 'PCA']",True,entropy,8,0.05,2,18,32,41,0.7213385105133057
36774,"['DualImputer', 'PCA']",False,entropy,8,0.05,12,5,512,41,2.423354148864746
36775,DualImputer,True,gini,11,0.25,1,19,32,41,0.537086009979248
36776,DualImputer,False,entropy,10,0.35000000000000003,6,13,8,41,0.52071213722229
36777,DualImputer,True,entropy,8,0.1,11,6,8,41,0.4146089553833008
36778,DualImputer,False,entropy,8,0.05,9,2,8,41,0.4192051887512207
36779,"['DualImputer', 'OneHotEncoder']",False,gini,9,0.4,9,4,128,41,0.7344105243682861
36780,DualImputer,True,gini,12,0.1,10,10,512,41,1.6202659606933594
36781,DualImputer,True,entropy,11,0.05,10,14,512,41,1.6179912090301514
36782,"['DualImputer', 'PCA']",True,gini,8,0.05,1,14,128,41,0.8128871917724609
36783,"['DualImputer', 'PCA']",True,gini,NoneType,0.1,9,17,256,41,1.1177678108215332
36784,DualImputer,False,gini,12,0.2,7,5,256,41,1.0325403213500977
36785,DualImputer,True,gini,9,0.1,3,6,32,41,0.5209062099456787
36786,"['DualImputer', 'OneHotEncoder']",True,entropy,8,0.35000000000000003,4,3,64,41,0.5205690860748291
36787,DualImputer,True,gini,11,0.05,5,5,16,41,0.4143235683441162
36788,"['DualImputer', 'PCA']",True,gini,NoneType,0.1,13,15,256,41,1.240955114364624
36789,"['DualImputer', 'PCA']",False,gini,9,0.05,10,16,256,41,1.1162109375
36790,"['DualImputer', 'PCA']",True,gini,8,0.05,2,20,256,41,1.1369881629943848
36791,"['DualImputer', 'PCA']",False,entropy,11,0.05,3,15,8,41,0.6384580135345459
36792,DualImputer,True,entropy,9,0.4,10,16,8,41,0.4150693416595459
36793,OneHotEncoder,False,gini,12,0.45,3,18,512,45,9.25084900856018
36794,OneHotEncoder,True,entropy,NoneType,0.05,1,8,32,45,0.5396745204925537
36795,DualImputer,False,gini,NoneType,0.2,7,6,8,41,0.4350008964538574
36796,DualImputer,True,gini,NoneType,0.4,2,17,64,41,0.518986701965332
36797,PCA,False,entropy,11,0.45,20,16,512,45,43.0
36798,"['DualImputer', 'PCA']",True,entropy,NoneType,0.2,6,20,512,41,4.733338832855225
36799,DualImputer,True,gini,12,0.05,1,18,8,41,0.4164443016052246
36800,"['DualImputer', 'PCA']",False,gini,8,0.4,18,7,512,41,3.324617385864258
36801,DualImputer,False,gini,11,0.1,8,8,64,41,0.5172092914581299
36802,DualImputer,True,gini,11,0.1,3,3,256,41,1.0208837985992432
36803,"['DualImputer', 'PCA']",False,entropy,11,0.3,8,14,512,41,8.732126474380493
36804,"['DualImputer', 'PCA']",False,gini,8,0.1,5,7,64,41,0.7225022315979004
36805,"['DualImputer', 'PCA']",True,gini,9,0.1,10,13,32,41,0.6550800800323486
36806,"['DualImputer', 'OneHotEncoder']",False,gini,9,0.05,3,18,8,41,0.4173109531402588
36807,DualImputer,False,gini,11,0.1,3,14,32,41,0.5141592025756836
36808,DualImputer,True,entropy,8,0.1,9,2,512,41,1.6301662921905518
36809,PCA,True,gini,10,0.25,13,15,16,45,1.1783113479614258
36810,DualImputer,True,gini,NoneType,0.1,1,7,256,41,0.9080812931060791
36811,"['DualImputer', 'PCA']",False,entropy,NoneType,0.05,9,4,512,41,2.430964231491089
36812,"['DualImputer', 'OneHotEncoder']",False,entropy,8,0.35000000000000003,5,8,256,41,1.1222691535949707
36813,OneHotEncoder,False,gini,NoneType,0.05,2,12,256,45,1.7305152416229248
36814,"['DualImputer', 'OneHotEncoder']",False,entropy,NoneType,0.25,17,12,128,41,0.7203831672668457
36815,DualImputer,False,gini,11,0.15000000000000002,4,5,8,41,0.4196183681488037
36816,DualImputer,False,gini,9,0.4,7,19,16,41,0.5148847103118896
36817,DualImputer,True,gini,8,0.1,2,12,32,41,0.5274231433868408
36818,"['DualImputer', 'OneHotEncoder']",True,gini,9,0.05,11,9,512,41,1.6381399631500244
36819,"['DualImputer', 'PCA']",False,gini,8,0.1,6,16,512,41,2.2021777629852295
36820,"['DualImputer', 'OneHotEncoder']",False,entropy,9,0.05,17,17,16,41,0.536876916885376
36821,"['DualImputer', 'PCA']",False,gini,9,0.25,9,9,32,41,0.7196743488311768
36822,DualImputer,True,gini,NoneType,0.15000000000000002,10,19,32,41,0.5208516120910645
36823,"['DualImputer', 'PCA']",True,gini,11,0.1,9,7,256,41,1.1247599124908447
36824,"['DualImputer', 'PCA']",True,gini,8,0.1,11,10,128,41,0.8165040016174316
36825,DualImputer,False,entropy,11,0.45,6,5,256,41,1.020721673965454
36826,DualImputer,False,entropy,10,0.05,7,3,32,41,0.5185894966125488
36827,"['DualImputer', 'PCA']",True,gini,9,0.05,17,17,512,41,1.7212998867034912
36828,"['DualImputer', 'PCA']",True,gini,11,0.45,4,12,16,41,0.6166243553161621
36829,"['DualImputer', 'PCA']",False,gini,12,0.1,15,20,128,41,0.9246037006378174
36830,DualImputer,False,entropy,10,0.05,7,14,512,41,1.6204941272735596
36831,"['DualImputer', 'OneHotEncoder']",True,entropy,8,0.15000000000000002,10,16,8,41,0.5163946151733398
36832,"['DualImputer', 'PCA']",False,gini,10,0.1,17,18,256,41,1.2402513027191162
36833,"['DualImputer', 'OneHotEncoder']",True,gini,11,0.05,17,14,256,41,1.0332214832305908
36834,DualImputer,False,entropy,9,0.15000000000000002,14,11,32,41,0.518937349319458
36835,DualImputer,True,entropy,12,0.4,11,14,8,41,0.4178304672241211
36836,DualImputer,False,entropy,8,0.45,3,9,256,41,1.0179777145385742
36837,DualImputer,True,entropy,12,0.2,1,20,512,41,1.6423547267913818
36838,"['DualImputer', 'PCA']",True,entropy,10,0.05,2,12,64,41,0.7160251140594482
36839,"['DualImputer', 'PCA']",True,entropy,12,0.05,18,5,64,41,0.7226307392120361
36840,DualImputer,False,gini,11,0.15000000000000002,3,19,8,41,0.4119124412536621
36841,DualImputer,False,gini,8,0.1,10,7,8,41,0.43111371994018555
36842,"['DualImputer', 'PCA']",True,entropy,9,0.3,17,6,32,41,0.82720947265625
36843,"['DualImputer', 'OneHotEncoder']",True,entropy,10,0.05,3,16,512,41,1.644242286682129
36844,"['DualImputer', 'PCA']",True,entropy,NoneType,0.15000000000000002,9,20,256,41,2.1475632190704346
36845,"['DualImputer', 'PCA']",False,entropy,10,0.25,2,5,512,41,8.137188196182251
36846,DualImputer,False,entropy,12,0.05,1,7,512,41,1.6160318851470947
36847,DualImputer,True,gini,8,0.45,3,17,8,41,0.4153103828430176
36848,DualImputer,True,gini,NoneType,0.1,9,20,8,41,0.41866111755371094
36849,"['DualImputer', 'PCA']",False,entropy,11,0.05,12,10,256,41,1.4239954948425293
36850,"['DualImputer', 'PCA']",False,gini,9,0.25,9,20,512,41,2.7317404747009277
36851,"['DualImputer', 'PCA']",True,entropy,NoneType,0.35000000000000003,7,20,256,41,3.5436885356903076
36852,"['DualImputer', 'OneHotEncoder']",True,entropy,11,0.3,5,15,8,41,0.41684436798095703
